num visits,num species,NLCD2011_FS_C11_375_PLAND,NLCD2011_FS_C12_375_PLAND,NLCD2011_FS_C21_375_PLAND,NLCD2011_FS_C22_375_PLAND,NLCD2011_FS_C23_375_PLAND,NLCD2011_FS_C24_375_PLAND,NLCD2011_FS_C31_375_PLAND,NLCD2011_FS_C41_375_PLAND,NLCD2011_FS_C42_375_PLAND,NLCD2011_FS_C43_375_PLAND,NLCD2011_FS_C52_375_PLAND,NLCD2011_FS_C71_375_PLAND,NLCD2011_FS_C81_375_PLAND,NLCD2011_FS_C82_375_PLAND,NLCD2011_FS_C90_375_PLAND,NLCD2011_FS_C95_375_PLAND,HOUSING_DENSITY,HOUSING_PERCENT_VACANT,ELEV_GT,DIST_FROM_FLOWING_FRESH,DIST_IN_FLOWING_FRESH,DIST_FROM_STANDING_FRESH,DIST_IN_STANDING_FRESH,DIST_FROM_WET_VEG_FRESH,DIST_IN_WET_VEG_FRESH,DIST_FROM_FLOWING_BRACKISH,DIST_IN_FLOWING_BRACKISH,DIST_FROM_STANDING_BRACKISH,DIST_IN_STANDING_BRACKISH,DIST_FROM_WET_VEG_BRACKISH,DIST_IN_WET_VEG_BRACKISH,LATITUDE,LONGITUDE,LOC_ID,IS_AVI_LOC
42.00000,279.00000,60.67405,0.00000,7.25747,14.93309,35.11784,8.40437,0.53566,31.01960,6.11483,4.80431,0.69009,0.92169,97.58520,24.08142,9.28706,0.75849,272.67364,0.04716,280.00000,4.00000,2.00000,9.00000,9.00000,7.00000,9.00000,5.00000,6.00000,0.00000,9.00000,1.00000,1.00000,43.12625,-76.12625,0.59744,0.00000
597.00000,426.00000,6.25875,0.00000,13.86661,47.10943,11.96886,14.39881,1.17811,86.89539,2.74896,11.17514,6.24251,1.03461,68.75183,44.36611,13.48663,1.39189,298.89963,0.02569,176.00000,1.00000,7.00000,1.00000,9.00000,3.00000,8.00000,8.00000,2.00000,5.00000,2.00000,4.00000,5.00000,43.13026,-76.13026,0.76396,0.00000
659.00000,479.00000,59.20610,0.00000,19.95972,24.97689,12.44500,19.94154,1.08077,94.53396,2.19892,12.09272,13.13437,0.70600,36.49574,18.80797,6.53470,1.29117,253.50880,0.08958,0.00000,4.00000,0.00000,4.00000,6.00000,9.00000,5.00000,3.00000,6.00000,9.00000,1.00000,7.00000,4.00000,43.13427,-76.13427,0.20489,0.00000
556.00000,411.00000,25.39121,0.00000,7.45193,8.22568,38.10481,17.00981,1.70836,20.24304,2.39445,8.24895,17.53618,1.57452,48.68900,6.67399,15.33635,0.72380,328.75820,0.03218,374.00000,2.00000,7.00000,4.00000,7.00000,5.00000,9.00000,7.00000,9.00000,9.00000,1.00000,1.00000,2.00000,43.13828,-76.13828,0.63190,1.00000
404.00000,378.00000,28.58062,0.00000,12.98929,42.68346,15.67252,4.40102,1.44294,68.96325,2.97453,0.13557,12.96869,1.96368,35.65938,17.61202,2.41757,1.92239,456.29805,0.03137,130.00000,2.00000,1.00000,7.00000,9.00000,2.00000,5.00000,2.00000,8.00000,6.00000,9.00000,3.00000,1.00000,43.14228,-76.14228,0.01749,0.00000
189.00000,217.00000,0.37173,0.00000,4.45235,5.99001,25.27260,14.94414,0.86254,77.14164,10.34170,1.54292,3.71560,1.16509,55.01296,9.78355,0.73109,0.36740,93.02259,0.06711,166.00000,0.00000,7.00000,6.00000,3.00000,6.00000,3.00000,9.00000,8.00000,5.00000,9.00000,0.00000,6.00000,43.14629,-76.14629,0.01503,0.00000
2.00000,484.00000,5.67382,0.00000,15.03711,17.62545,1.81684,3.01362,0.59646,4.12208,4.55765,1.70565,2.19396,1.91876,88.73636,29.32256,1.28146,1.10070,45.01470,0.02690,230.00000,3.00000,8.00000,3.00000,2.00000,6.00000,1.00000,6.00000,5.00000,8.00000,4.00000,1.00000,2.00000,43.15030,-76.15030,0.99075,1.00000
711.00000,238.00000,99.33087,0.00000,2.93458,14.99695,0.68351,3.48752,0.49794,4.98251,4.43394,13.40412,13.52715,1.03012,35.74746,13.83974,17.99911,0.11087,403.61092,0.00423,329.00000,3.00000,4.00000,1.00000,2.00000,1.00000,4.00000,9.00000,9.00000,8.00000,7.00000,7.00000,1.00000,43.15431,-76.15431,0.71767,0.00000
330.00000,62.00000,25.18450,0.00000,9.89834,13.00574,5.98117,4.55979,0.80054,69.36653,16.79311,12.25547,12.87564,0.35335,9.63959,8.70809,16.97587,0.43926,362.59787,0.07660,355.00000,0.00000,3.00000,5.00000,5.00000,0.00000,6.00000,3.00000,5.00000,1.00000,0.00000,7.00000,1.00000,43.15832,-76.15832,0.99273,0.00000
810.00000,133.00000,44.57451,0.00000,13.13148,27.32316,42.12402,5.54396,0.17543,81.59723,10.79780,11.72012,13.59663,0.38573,40.93241,26.06101,3.59404,0.77618,268.51859,0.09884,199.00000,3.00000,1.00000,7.00000,7.00000,4.00000,0.00000,6.00000,6.00000,6.00000,3.00000,7.00000,7.00000,43.16232,-76.16232,0.41588,0.00000
410.00000,71.00000,62.36539,0.00000,4.45267,31.46122,49.69452,12.25103,0.01270,15.13141,7.71001,1.49722,3.85008,0.94193,9.91671,76.79966,2.25329,0.15388,478.53540,0.02006,89.00000,0.00000,0.00000,7.00000,9.00000,1.00000,2.00000,1.00000,1.00000,4.00000,0.00000,3.00000,2.00000,43.16633,-76.16633,0.66108,1.00000
251.00000,470.00000,77.97258,0.00000,12.13635,24.89341,15.31696,10.51589,0.88411,38.13911,17.71391,3.50412,3.95932,1.79305,78.99243,73.25339,2.54015,0.04173,405.22608,0.09484,424.00000,3.00000,4.00000,6.00000,9.00000,7.00000,4.00000,2.00000,7.00000,2.00000,6.00000,9.00000,7.00000,43.17034,-76.17034,0.19597,1.00000
42.00000,289.00000,87.91722,0.00000,4.19097,45.93537,8.03343,19.42526,0.98532,75.55166,13.87073,5.64436,4.16171,0.06964,58.99507,67.59449,9.18570,1.39453,452.42038,0.09418,418.00000,1.00000,8.00000,1.00000,6.00000,7.00000,5.00000,5.00000,2.00000,7.00000,3.00000,2.00000,0.00000,43.17435,-76.17435,0.16395,1.00000
572.00000,435.00000,50.10521,0.00000,5.90816,28.35744,41.13574,10.17475,1.01198,39.34462,16.24177,17.01861,13.00974,0.54518,64.98594,22.73233,1.66292,1.30600,34.32952,0.06304,447.00000,3.00000,2.00000,6.00000,8.00000,8.00000,9.00000,7.00000,6.00000,5.00000,0.00000,9.00000,9.00000,43.17836,-76.17836,0.93485,1.00000
429.00000,263.00000,61.35780,0.00000,11.90697,10.33794,0.30313,1.74135,1.78727,61.24404,0.18821,3.22458,3.04061,0.59129,14.33483,38.44043,4.30714,0.49242,144.41401,0.03137,470.00000,1.00000,6.00000,1.00000,0.00000,9.00000,2.00000,6.00000,3.00000,5.00000,2.00000,9.00000,8.00000,43.18236,-76.18236,0.81049,0.00000
570.00000,194.00000,85.45635,0.00000,8.98683,17.71346,21.54884,7.56596,0.47983,66.04696,7.62242,13.64095,15.14282,1.41967,66.35285,6.03810,8.29690,1.12461,330.04515,0.01381,401.00000,1.00000,8.00000,2.00000,0.00000,2.00000,0.00000,7.00000,4.00000,0.00000,4.00000,2.00000,6.00000,43.18637,-76.18637,0.28320,0.00000
676.00000,106.00000,17.52210,0.00000,6.89435,30.81618,19.94792,19.41444,0.95803,56.58920,15.27683,2.10114,1.27964,1.56802,66.19312,50.81847,19.43136,0.22025,113.08270,0.03737,16.00000,4.00000,9.00000,5.00000,8.00000,0.00000,8.00000,6.00000,3.00000,8.00000,5.00000,1.00000,0.00000,43.19038,-76.19038,0.62327,0.00000
598.00000,171.00000,19.41107,0.00000,3.13135,44.06186,18.87990,5.04838,1.09871,31.37028,5.76198,2.20385,18.96915,0.01919,55.24082,40.12828,17.47321,0.95317,339.05487,0.04171,455.00000,4.00000,4.00000,8.00000,1.00000,9.00000,8.00000,7.00000,8.00000,4.00000,8.00000,3.00000,8.00000,43.19439,-76.19439,0.80007,0.00000
217.00000,50.00000,18.59903,0.00000,1.59431,45.45752,45.82361,10.67648,1.84644,72.59380,17.27673,3.30650,7.84706,0.13438,39.18751,41.98477,16.90781,0.16446,118.89183,0.06142,365.00000,0.00000,9.00000,6.00000,9.00000,3.00000,4.00000,0.00000,0.00000,2.00000,9.00000,6.00000,8.00000,43.19840,-76.19840,0.60530,1.00000
13.00000,257.00000,75.91254,0.00000,8.60860,46.45249,38.87749,12.46779,1.57861,87.61379,0.72333,8.16065,13.44682,0.78467,96.39545,69.55325,0.99810,0.14025,226.93181,0.05232,59.00000,1.00000,9.00000,3.00000,9.00000,8.00000,1.00000,6.00000,9.00000,8.00000,2.00000,3.00000,3.00000,43.20240,-76.20240,0.71246,0.00000
317.00000,110.00000,46.63427,0.00000,13.05314,22.10996,4.22342,9.08227,0.53777,68.31927,1.69472,0.22650,10.04036,1.15954,63.49089,77.91271,6.20301,0.02181,356.42339,0.00733,293.00000,4.00000,1.00000,8.00000,5.00000,4.00000,0.00000,6.00000,0.00000,6.00000,3.00000,7.00000,7.00000,43.20641,-76.20641,0.42216,1.00000
383.00000,295.00000,33.73504,0.00000,9.05470,39.36270,30.30473,7.35272,1.62978,90.03536,8.16813,16.26908,0.36355,1.98227,33.14584,11.35179,5.63751,1.67063,343.16856,0.04507,191.00000,2.00000,8.00000,5.00000,9.00000,2.00000,2.00000,7.00000,6.00000,8.00000,7.00000,6.00000,1.00000,43.21042,-76.21042,0.72625,1.00000
184.00000,332.00000,82.46809,0.00000,9.69074,42.03050,46.49834,4.48209,0.64915,40.47448,5.57595,4.10994,6.29262,1.86202,41.09765,59.66473,4.83579,1.46775,148.01094,0.03269,16.00000,1.00000,9.00000,7.00000,7.00000,4.00000,9.00000,5.00000,6.00000,4.00000,5.00000,4.00000,6.00000,43.21443,-76.21443,0.82281,1.00000
277.00000,229.00000,27.66713,0.00000,17.71145,45.55666,41.06971,14.36664,0.83672,86.33245,2.48337,1.73635,17.49985,1.12272,27.86594,18.15873,12.74761,1.38117,295.30745,0.03153,148.00000,4.00000,5.00000,2.00000,2.00000,7.00000,0.00000,3.00000,5.00000,1.00000,4.00000,0.00000,7.00000,43.21844,-76.21844,0.22146,0.00000
787.00000,398.00000,43.76741,0.00000,19.58766,44.24224,4.50055,10.61840,0.21359,58.75374,17.79893,17.68219,1.27445,0.91150,0.35174,63.38714,15.30448,0.08952,172.94488,0.03948,241.00000,1.00000,1.00000,9.00000,3.00000,6.00000,7.00000,8.00000,8.00000,8.00000,7.00000,0.00000,0.00000,43.22244,-76.22244,0.13524,1.00000
305.00000,285.00000,78.09774,0.00000,11.50328,3.37148,32.25606,4.59156,0.81743,39.12695,19.08150,12.05816,6.50835,1.16485,96.46902,66.36297,11.05160,0.77859,45.46706,0.04005,373.00000,2.00000,0.00000,2.00000,2.00000,6.00000,6.00000,6.00000,4.00000,2.00000,1.00000,2.00000,3.00000,43.22645,-76.22645,0.15710,1.00000
472.00000,290.00000,73.97450,0.00000,4.17522,24.35436,8.50866,3.13913,0.68021,48.33865,0.84205,8.44513,2.52940,1.75310,13.32414,4.11051,11.65259,1.73503,488.12416,0.08443,407.00000,3.00000,6.00000,7.00000,6.00000,1.00000,1.00000,5.00000,8.00000,0.00000,4.00000,9.00000,3.00000,43.23046,-76.23046,0.51098,1.00000
173.00000,391.00000,19.85140,0.00000,4.92522,21.42562,19.96231,14.89867,1.98143,66.08628,10.23484,10.49050,0.34015,0.42688,21.20777,12.27862,7.42488,0.34109,250.91233,0.00091,331.00000,2.00000,5.00000,8.00000,1.00000,0.00000,4.00000,3.00000,9.00000,5.00000,6.00000,8.00000,7.00000,43.23447,-76.23447,0.75835,1.00000
330.00000,249.00000,32.49564,0.00000,13.38470,37.62506,45.49163,6.50903,1.56939,39.49364,11.81650,1.41344,11.55071,1.77160,30.25970,17.13266,7.05610,1.71612,332.16427,0.04204,286.00000,3.00000,5.00000,9.00000,2.00000,4.00000,9.00000,6.00000,5.00000,2.00000,3.00000,3.00000,5.00000,43.23848,-76.23848,0.64120,0.00000
481.00000,301.00000,97.64237,0.00000,4.19040,32.37004,4.39184,7.41396,1.21349,62.81923,9.08119,12.40129,7.25331,1.57858,17.12306,3.61424,17.79126,1.06159,446.61298,0.09203,48.00000,2.00000,9.00000,3.00000,7.00000,3.00000,7.00000,7.00000,5.00000,5.00000,6.00000,9.00000,2.00000,43.24248,-76.24248,0.40171,1.00000
944.00000,112.00000,71.16678,0.00000,18.74723,2.52736,26.71101,2.37831,1.08519,51.75995,0.65114,10.55371,2.72300,0.40575,89.10278,3.16364,8.90051,0.45560,279.07007,0.02167,335.00000,3.00000,7.00000,9.00000,9.00000,4.00000,4.00000,8.00000,0.00000,6.00000,6.00000,9.00000,5.00000,43.24649,-76.24649,0.11910,1.00000
707.00000,291.00000,44.85301,0.00000,16.94775,25.11837,43.14524,12.67775,0.88905,94.72405,2.77348,9.90643,3.06653,0.72206,61.99292,54.62409,4.44634,1.74248,485.84314,0.00450,123.00000,2.00000,9.00000,6.00000,8.00000,0.00000,1.00000,3.00000,3.00000,9.00000,1.00000,0.00000,0.00000,43.25050,-76.25050,0.85786,1.00000
868.00000,6.00000,78.08246,0.00000,7.31939,37.23466,24.38344,8.49106,0.62485,28.77933,1.72111,8.44684,19.28138,0.87574,81.17107,25.09872,14.71229,1.92799,282.10402,0.03166,127.00000,3.00000,0.00000,4.00000,8.00000,4.00000,3.00000,0.00000,0.00000,5.00000,3.00000,8.00000,7.00000,43.25451,-76.25451,0.06019,1.00000
190.00000,351.00000,97.60444,0.00000,18.98609,15.36505,33.96870,4.22396,1.25661,10.70323,2.92868,14.71532,5.44809,0.71424,13.70673,61.74053,2.02113,1.95214,132.87232,0.06203,358.00000,0.00000,0.00000,8.00000,1.00000,1.00000,7.00000,4.00000,7.00000,0.00000,5.00000,4.00000,6.00000,43.25852,-76.25852,0.02060,0.00000
969.00000,468.00000,63.23508,0.00000,8.43069,32.77927,2.36380,7.47054,1.14858,17.03568,2.82668,15.19686,18.42299,0.55595,4.11134,7.92846,8.09153,0.28048,113.79092,0.04025,444.00000,3.00000,5.00000,7.00000,9.00000,8.00000,7.00000,2.00000,1.00000,6.00000,0.00000,7.00000,4.00000,43.26253,-76.26253,0.34089,1.00000
373.00000,395.00000,65.80223,0.00000,6.88147,43.92562,20.82462,1.99709,1.37040,75.88523,0.17187,2.91575,6.00442,0.93347,64.51434,41.70034,1.58979,1.67604,141.12581,0.02151,20.00000,1.00000,3.00000,1.00000,7.00000,2.00000,9.00000,1.00000,4.00000,9.00000,0.00000,2.00000,0.00000,43.26653,-76.26653,0.37385,0.00000
597.00000,215.00000,70.44748,0.00000,12.01140,47.22628,48.46608,9.92534,0.25179,58.03337,12.48193,12.69670,3.25031,0.22613,18.31218,30.86180,14.61573,0.25141,184.46741,0.04091,91.00000,0.00000,6.00000,7.00000,8.00000,6.00000,5.00000,1.00000,9.00000,7.00000,3.00000,0.00000,8.00000,43.27054,-76.27054,0.77270,1.00000
947.00000,132.00000,70.31956,0.00000,12.19079,5.09875,48.67916,8.13769,0.90023,67.21227,8.34058,13.70760,0.92683,0.24257,40.40307,33.10564,0.00331,1.25540,450.99215,0.02101,481.00000,0.00000,0.00000,5.00000,7.00000,5.00000,6.00000,1.00000,8.00000,8.00000,5.00000,7.00000,6.00000,43.27455,-76.27455,0.91639,1.00000
682.00000,218.00000,46.60480,0.00000,16.05996,7.09007,35.57382,10.48964,1.51357,51.80181,7.86896,17.74640,5.83581,0.02213,77.53287,53.98998,13.02470,1.61203,192.56832,0.03248,228.00000,1.00000,2.00000,9.00000,3.00000,3.00000,3.00000,1.00000,8.00000,2.00000,5.00000,5.00000,0.00000,43.27856,-76.27856,0.48267,0.00000
335.00000,252.00000,18.72476,0.00000,0.44160,11.96029,6.02707,4.84019,0.07722,58.09982,18.36896,16.34875,12.38424,0.59451,56.69133,1.15287,4.69936,0.99930,318.20469,0.00883,387.00000,4.00000,5.00000,1.00000,3.00000,1.00000,6.00000,3.00000,4.00000,8.00000,6.00000,3.00000,6.00000,43.28257,-76.28257,0.46081,1.00000
852.00000,97.00000,10.09215,0.00000,0.98499,31.19597,14.13173,1.18636,1.47702,86.45888,15.31504,0.96320,6.05086,0.18354,81.51382,46.82507,14.98261,0.09724,430.85917,0.05499,169.00000,1.00000,4.00000,6.00000,9.00000,6.00000,2.00000,4.00000,6.00000,7.00000,6.00000,0.00000,9.00000,43.28657,-76.28657,0.63813,1.00000
707.00000,165.00000,31.11567,0.00000,0.33355,22.28866,40.60167,1.19704,0.80117,88.39683,7.33679,6.22714,4.18896,0.08439,93.17080,45.86954,13.95534,1.12128,375.83320,0.05577,26.00000,4.00000,5.00000,7.00000,1.00000,4.00000,9.00000,4.00000,7.00000,9.00000,6.00000,7.00000,0.00000,43.29058,-76.29058,0.97020,0.00000
781.00000,376.00000,62.42309,0.00000,15.68819,25.91575,21.52976,13.01635,1.58259,14.55141,16.32930,13.18134,17.21369,0.94792,12.79366,47.55879,11.27573,0.76706,456.32847,0.07367,160.00000,1.00000,1.00000,8.00000,4.00000,4.00000,6.00000,2.00000,2.00000,6.00000,8.00000,0.00000,1.00000,43.29459,-76.29459,0.48986,0.00000
868.00000,487.00000,44.90397,0.00000,19.52468,14.74982,49.30407,7.29932,0.71077,22.39205,5.51740,19.61362,2.18089,1.75383,73.92886,38.11961,12.59867,0.21653,54.07152,0.08144,252.00000,2.00000,9.00000,9.00000,0.00000,7.00000,6.00000,0.00000,0.00000,6.00000,0.00000,0.00000,9.00000,43.29860,-76.29860,0.18142,1.00000
367.00000,384.00000,36.31237,0.00000,4.32113,3.68804,49.78614,8.02644,1.97123,86.80894,1.21170,4.73947,8.31794,1.99855,77.98230,34.27740,4.22531,0.85004,196.01216,0.04051,296.00000,2.00000,5.00000,9.00000,1.00000,6.00000,8.00000,1.00000,1.00000,4.00000,0.00000,7.00000,7.00000,43.30261,-76.30261,0.99760,1.00000
349.00000,160.00000,72.83407,0.00000,18.14999,29.89715,8.47205,8.30358,1.07333,64.95788,13.86155,8.79668,10.82611,0.32396,1.98286,67.43776,10.43261,1.21557,96.00882,0.00544,411.00000,2.00000,0.00000,6.00000,0.00000,9.00000,8.00000,9.00000,3.00000,0.00000,7.00000,8.00000,4.00000,43.30661,-76.30661,0.71081,0.00000
997.00000,21.00000,97.55368,0.00000,13.06984,8.34342,2.90091,4.60638,0.77151,62.55957,18.11669,11.45461,19.42661,0.42816,60.97129,14.42386,18.81280,0.03964,408.64046,0.09665,493.00000,1.00000,6.00000,6.00000,1.00000,3.00000,1.00000,5.00000,3.00000,0.00000,9.00000,3.00000,3.00000,43.31062,-76.31062,0.88843,0.00000
177.00000,187.00000,39.81122,0.00000,15.76023,13.92148,33.41626,11.68203,1.95402,36.04517,9.46852,17.08712,19.77457,1.08751,9.98024,9.03028,12.68333,1.44459,81.08969,0.07298,218.00000,4.00000,4.00000,8.00000,6.00000,9.00000,9.00000,8.00000,8.00000,1.00000,0.00000,4.00000,0.00000,43.31463,-76.31463,0.49793,1.00000
333.00000,307.00000,55.87065,0.00000,7.25156,38.21587,6.28911,17.76954,1.06311,82.08175,19.31802,1.36445,4.81832,0.56673,29.15195,67.45605,5.87248,1.93989,345.57204,0.03287,229.00000,4.00000,1.00000,1.00000,8.00000,0.00000,8.00000,2.00000,7.00000,2.00000,3.00000,5.00000,8.00000,43.31864,-76.31864,0.54635,0.00000
128.00000,383.00000,68.44375,0.00000,15.42333,30.29298,43.49704,17.43352,1.39480,55.98517,17.13381,1.83075,0.08238,1.17455,46.71575,14.40680,18.19215,1.21097,471.81522,0.05042,371.00000,2.00000,9.00000,3.00000,7.00000,6.00000,7.00000,8.00000,7.00000,8.00000,3.00000,8.00000,9.00000,43.32265,-76.32265,0.48166,1.00000
917.00000,156.00000,69.33640,0.00000,2.38090,23.24804,6.39743,18.60382,0.25742,61.56563,16.88214,17.69229,2.34072,0.01725,1.74274,7.09815,2.27855,1.04456,302.96368,0.01673,137.00000,3.00000,5.00000,0.00000,0.00000,8.00000,0.00000,6.00000,0.00000,4.00000,6.00000,7.00000,5.00000,43.32665,-76.32665,0.78257,1.00000
795.00000,308.00000,46.26507,0.00000,4.15755,35.83375,6.24643,6.74835,0.37530,57.41988,18.71502,9.06641,18.66877,1.65752,92.64997,47.31135,7.81014,0.75706,284.13111,0.04483,15.00000,0.00000,8.00000,4.00000,2.00000,4.00000,9.00000,2.00000,5.00000,2.00000,7.00000,6.00000,2.00000,43.33066,-76.33066,0.95918,1.00000
309.00000,201.00000,7.21692,0.00000,19.70432,11.26245,20.60966,1.11066,0.55549,99.75309,15.11239,5.68815,7.41291,0.02506,61.37869,16.00483,8.63859,0.27883,348.57631,0.05977,310.00000,0.00000,5.00000,8.00000,9.00000,4.00000,9.00000,3.00000,5.00000,1.00000,5.00000,6.00000,5.00000,43.33467,-76.33467,0.34348,0.00000
141.00000,484.00000,82.93667,0.00000,9.01643,11.16154,43.24424,17.87303,0.50674,61.43804,6.33082,0.54731,11.94100,0.89818,51.47834,47.34180,19.93665,1.53392,203.19206,0.01962,274.00000,2.00000,6.00000,5.00000,4.00000,3.00000,0.00000,8.00000,4.00000,3.00000,5.00000,2.00000,9.00000,43.33868,-76.33868,0.82951,1.00000
955.00000,316.00000,6.13021,0.00000,1.96045,42.30133,34.13449,6.18413,1.88692,4.41884,9.61131,18.58435,6.51217,1.00022,73.87213,60.00196,18.90819,0.35168,283.35693,0.08696,18.00000,4.00000,2.00000,7.00000,9.00000,3.00000,3.00000,7.00000,2.00000,8.00000,9.00000,4.00000,1.00000,43.34269,-76.34269,0.51978,1.00000
844.00000,485.00000,39.97883,0.00000,12.47075,30.09600,7.42016,6.58251,1.13783,91.01130,10.71882,15.72898,15.65212,1.95180,74.59149,0.93189,18.15563,0.30091,257.61690,0.02634,14.00000,3.00000,7.00000,5.00000,9.00000,2.00000,0.00000,0.00000,1.00000,8.00000,2.00000,1.00000,1.00000,43.34669,-76.34669,0.28479,1.00000
540.00000,320.00000,18.13124,0.00000,12.89443,33.83852,30.83601,18.06494,0.85214,73.25759,5.03281,6.73456,19.40318,0.40776,22.35579,42.62513,18.14586,1.37663,390.97276,0.02384,193.00000,3.00000,0.00000,7.00000,8.00000,0.00000,8.00000,8.00000,6.00000,8.00000,4.00000,9.00000,5.00000,43.35070,-76.35070,0.26300,0.00000
102.00000,448.00000,67.86920,0.00000,5.81396,2.22223,21.50050,10.50524,1.75497,73.98290,17.96962,12.51807,11.04041,0.88737,59.76546,45.93148,8.33402,1.63127,430.11160,0.05789,478.00000,3.00000,1.00000,3.00000,1.00000,8.00000,0.00000,6.00000,5.00000,9.00000,4.00000,0.00000,9.00000,43.35471,-76.35471,0.35843,0.00000
801.00000,225.00000,43.93223,0.00000,13.76345,45.31705,27.28538,16.36561,1.91140,37.39628,14.03719,4.53186,16.32241,1.91795,86.14900,3.51622,5.22683,1.89760,374.51650,0.06483,325.00000,1.00000,1.00000,3.00000,8.00000,0.00000,7.00000,7.00000,3.00000,3.00000,9.00000,1.00000,1.00000,43.35872,-76.35872,0.23559,1.00000
785.00000,482.00000,3.29892,0.00000,11.21855,2.85571,43.24764,12.03154,0.08880,44.28381,5.77586,12.11161,17.54523,1.68665,63.04895,8.55919,2.39854,1.51167,401.24060,0.06179,77.00000,0.00000,7.00000,3.00000,7.00000,1.00000,8.00000,2.00000,7.00000,6.00000,4.00000,1.00000,9.00000,43.36273,-76.36273,0.68374,0.00000
934.00000,487.00000,53.14805,0.00000,2.31347,19.14010,41.81734,8.97135,0.30707,44.12638,1.80406,11.21037,16.58092,0.69532,83.48712,36.04418,2.36081,0.96084,4.61414,0.05227,444.00000,0.00000,7.00000,4.00000,4.00000,2.00000,7.00000,4.00000,5.00000,5.00000,3.00000,9.00000,9.00000,43.36673,-76.36673,0.60830,0.00000
309.00000,86.00000,34.91040,0.00000,19.18925,47.00751,6.92976,17.68874,0.41586,31.91349,19.10221,11.21502,1.10695,1.42772,60.62861,43.64494,18.13015,0.00037,37.51293,0.07031,359.00000,2.00000,0.00000,7.00000,3.00000,0.00000,9.00000,3.00000,7.00000,0.00000,6.00000,7.00000,8.00000,43.37074,-76.37074,0.59309,1.00000
848.00000,8.00000,35.86333,0.00000,12.93306,26.38157,3.14920,6.72394,0.28908,37.22940,19.50020,3.28302,13.50908,0.78180,44.72193,15.25227,9.87629,0.47144,100.91822,0.00048,363.00000,4.00000,9.00000,5.00000,8.00000,7.00000,9.00000,0.00000,8.00000,9.00000,7.00000,2.00000,7.00000,43.37475,-76.37475,0.13079,0.00000
685.00000,448.00000,71.27459,0.00000,12.79628,15.21568,31.11782,0.53293,0.81356,24.86180,9.81847,8.81896,15.12143,0.84380,31.43459,78.77944,14.02238,1.31253,261.86737,0.05037,297.00000,1.00000,2.00000,0.00000,0.00000,3.00000,3.00000,4.00000,3.00000,0.00000,9.00000,4.00000,2.00000,43.37876,-76.37876,0.22846,1.00000
992.00000,106.00000,43.78366,0.00000,5.96856,14.91704,11.34406,15.76264,0.55908,99.77706,9.58227,12.47069,5.04653,0.19962,82.41900,79.98310,8.70733,0.21602,94.90055,0.00294,161.00000,2.00000,0.00000,0.00000,1.00000,1.00000,3.00000,3.00000,3.00000,5.00000,6.00000,0.00000,5.00000,43.38277,-76.38277,0.30352,0.00000
787.00000,163.00000,53.37677,0.00000,5.53698,29.75979,45.37874,3.81578,1.79233,12.37129,12.41653,2.60402,4.00944,0.43727,88.11757,65.15186,19.61241,1.57881,215.73742,0.04429,376.00000,0.00000,7.00000,1.00000,3.00000,6.00000,9.00000,8.00000,2.00000,9.00000,4.00000,2.00000,7.00000,43.38677,-76.38677,0.54749,1.00000
107.00000,10.00000,25.72047,0.00000,19.29563,10.52178,38.20098,10.67139,1.10355,88.81114,3.71640,13.30809,12.95109,0.11581,30.23813,18.32986,0.77761,0.99863,252.68354,0.00872,431.00000,1.00000,3.00000,6.00000,4.00000,4.00000,4.00000,9.00000,9.00000,8.00000,6.00000,2.00000,7.00000,43.39078,-76.39078,0.86924,0.00000
146.00000,324.00000,90.11052,0.00000,7.38569,49.86877,18.82768,5.11614,0.38031,55.56961,8.87965,9.75926,17.85850,0.87314,3.00392,74.26513,16.42970,0.29143,344.29519,0.09951,39.00000,0.00000,0.00000,0.00000,1.00000,1.00000,0.00000,1.00000,7.00000,3.00000,1.00000,7.00000,2.00000,43.39479,-76.39479,0.14549,0.00000
111.00000,163.00000,22.85959,0.00000,6.59308,14.67325,46.37973,12.54709,1.71077,0.89039,18.79916,13.31016,0.72875,1.18515,50.92589,48.05280,9.97020,1.12026,482.37388,0.08209,233.00000,3.00000,2.00000,3.00000,6.00000,8.00000,8.00000,4.00000,0.00000,3.00000,4.00000,6.00000,9.00000,43.39880,-76.39880,0.77987,0.00000
276.00000,415.00000,13.07760,0.00000,14.63062,34.33540,39.81085,15.22452,0.99195,76.91003,19.58100,6.37904,15.20978,1.97688,37.52419,3.96145,15.16771,1.83780,197.24725,0.04445,24.00000,2.00000,7.00000,1.00000,3.00000,7.00000,8.00000,5.00000,7.00000,5.00000,2.00000,4.00000,9.00000,43.40281,-76.40281,0.65040,0.00000
365.00000,98.00000,73.43047,0.00000,5.52220,4.62689,4.00375,14.84028,0.57823,15.89518,3.23286,12.75255,19.50511,0.90749,67.90836,10.49147,8.31620,1.82458,205.44991,0.05986,452.00000,4.00000,4.00000,6.00000,6.00000,4.00000,3.00000,0.00000,7.00000,9.00000,8.00000,1.00000,6.00000,43.40681,-76.40681,0.63320,1.00000
